SAMPLE_ID,URL,TEXT,HEIGHT,WIDTH,LICENSE,NSFW,similarity
2283860015306.0,https://gdb.rferl.org/AB237F45-9E1E-4361-AAB6-F88524BE1086_w250_r1_s.jpg,Ukrainian film director Oleh Sentsov is serving a 20-year sentence in a Russian prison after being convicted of plotting terrorist attacks in a trial supporters called absurd.,250.0,141.0,?,UNLIKELY,0.33964794874191284
3881853012761.0,http://www.infinity-webdesign.co.uk/wp-content/gallery/portfoliosmaller/thumbs/thumbs_oldwhitelionhotel550.png,Old White Lion Hotel | Bury,200.0,200.0,?,UNLIKELY,0.3207549750804901
3318858013599.0,https://pictures.attention-ngn.com/portal/35/381494/logo/1528771689.8152_3_o.jpg,CHINA RAILWAY,600.0,600.0,?,UNLIKELY,0.3591158390045166
2745924010643.0,http://irmaleenda.com/images4/dekoration-fr-babyzimmer/dekoration-fr-babyzimmer-14_2.jpg,dekoration f r babyzimmer. Black Bedroom Furniture Sets. Home Design Ideas,615.0,374.0,?,UNLIKELY,0.30509692430496216
1967709012861.0,https://i0.wp.com/savoryspin.com/wp-content/uploads/2014/09/bite-of-beet-breakasft-pizza-1024x680.jpg?resize=980%2C651,bite of beet breakasft pizza,980.0,651.0,?,NSFW,0.31188449263572693
3214138010069.0,https://i.ebayimg.com/thumbs/images/g/ZzoAAOxyBjBTSBls/s-l225.jpg,MTG Judge Promo * Sneak Attack FOIL,225.0,225.0,?,UNLIKELY,0.31510037183761597
3119345014132.0,https://i.ebayimg.com/images/g/CkMAAOSw-vlVoMBm/s-l300.jpg,all star converse men's sneakers,300.0,300.0,?,UNLIKELY,0.30848202109336853
177187006723.0,https://thumbs.dreamstime.com/t/decorative-picture-frame-7619013.jpg,Decorative picture frame Stock Photos,122.0,160.0,?,UNLIKELY,0.32042640447616577
24781009901.0,https://a.mktgcdn.com/p/npqrz4i42Rj9bk4QT2kiiZ0AqJhz66uOpmPy-HgotoQ/215x203.jpg,La Quinta Inn & Suites Gun Barrel City,215.0,203.0,?,UNSURE,0.36149096488952637
87537008862.0,http://techthirsty.com/wp-content/uploads/2014/03/1013331_1410849549169296_1396812919_n-150x150.png,Sony Xperia Z2 Disclosed Its Price and Release Date in UK,150.0,150.0,?,UNSURE,0.3221437931060791
4088885005970.0,https://staticx.ibncollege.com/wcsstore/ExtendedSitesCatalogAssetStore/800_100_10_522171093/images/SMALLIMAGE_2196386.jpg,Legacy EZA Adjustable Hat,200.0,200.0,?,UNLIKELY,0.3018037676811218
2869679008596.0,http://s3-ap-southeast-1.amazonaws.com/www.theedgeproperty.com/s3fs-public/editor/sg/against%20the%20odds4.JPG,%YoY median price of non-landed private housing in the secondary market for 3Q14 (excluding EC),878.0,502.0,?,UNSURE,0.34032705426216125
43179009046.0,http://covers.feedbooks.net/item/50753.jpg?t=1383641702,Monstrous Regiment,111.0,179.0,?,UNLIKELY,0.3352496325969696
181491000455.0,http://img2.wfrcdn.com/lf/50/hash/2724/8582709/1/Kraus-32.25-x-18.5-Undermount-Double-Bowl-Kitchen-Sink-with-Pull-Out-Faucet-and-Soap-Dispenser.jpg,"""Kraus 32.25"""" x 18.5"""" Undermount Double Bowl Kitchen Sink with Pull-Out Faucet and Soap Dispenser""",500.0,500.0,?,UNLIKELY,0.30926263332366943
2702305006997.0,https://cdn2.apstatic.com/photos/climb/110928312_medium_1494358643.jpg,"A.  &quot;Weekend Warrior&quot;, Trad 5.6r<br> B.  &quot;Jennifers Crack&quot;, Trad 5.6<br> C. &quot;Razors Edge&quot;, Sport 5.9 (can follow alt route to B anchor as well)",700.0,525.0,?,UNSURE,0.3024149239063263
119681003624.0,http://www.africahunting.com/hunting-pictures-videos/watermark.php?file=7582&amp;size=1,Hunting Gemsbok in Namibia,2288.0,1712.0,?,UNLIKELY,0.34087395668029785
2036946013099.0,http://indoorbonsai.biz/wp-content/uploads/Golden_Gate_Ficus_Bonsai_Tree_Plant_Indoor_Home_or_Office_15_years_old_16_inches_12_ojh.jpg,Golden Gate Ficus Bonsai Tree Plant Indoor Home or Office 15 years old 16 inches,250.0,166.0,?,UNLIKELY,0.3667626976966858
854222015055.0,http://i1.wp.com/www.peacock-panache.com/wp-content/uploads/2013/01/110603_lankford_ap_376.jpg?resize=212%2C320,Representative James Lankford (R) from Oklahoma,212.0,320.0,?,NSFW,0.3888288736343384
4066285011829.0,http://vikingindustriesinc.com/wp-content/uploads/2019/11/logo.png,Viking Industries INC,300.0,219.0,?,UNLIKELY,0.38835766911506653
2518187042576.0,https://m.businessdirect.bt.com/images/product/uni2/DigitalContent/cb/CBF5_E9D27DBC-B01F-4259-8880-08F1FCA8078B_large.jpg,"""Asus VT168N 15.6"""" 10-point Capacitive Multi-Touch Monitor""",400.0,300.0,?,UNSURE,0.33429890871047974
2485752305.0,http://static.dezeen.com/uploads/2012/10/dezeen_Vertical-Loft-by-Shift_9a.jpg,Vertical Loft by Shift,468.0,468.0,,UNLIKELY,0.300537109375
2556242012264.0,https://ecdn.teacherspayteachers.com/thumbitem/Earth-Tone-Mushroom-Clipart-Personal-Commercial-Use--2531576-1500876021/original-2531576-1.jpg,Earth Tone Mushroom Clipart (Personal & Commercial Use),350.0,263.0,?,UNLIKELY,0.3624233603477478
2210320023735.0,https://cdn.shopify.com/s/files/1/0901/3138/products/soapstone_dress_navy_299_-_12_16_large.jpg?v=1519256033,Binny-Soapstone Silk Cotton Lace dress- Navy,309.0,480.0,?,UNLIKELY,0.3474180996417999
7614090637.0,http://www.vancouversun.com/news/Vancouver+Canucks+coach+Alain+Vigneault+blame+lockout+living+parents+basement/6573475.bin,Vancouver Canucks coach Alain Vigneault can blame lockout … for living in his parents' basement,620.0,400.0,?,UNLIKELY,0.35797783732414246
3181202022059.0,https://s3-eu-west-1.amazonaws.com/iconphotography/wp-content/uploads/2016/03/Yasmine-and-Lewis-manchester-elopement_-151_mini.jpg,Manchester wedding photographers John Rylands Library wedding photography,1200.0,800.0,?,UNLIKELY,0.3654048442840576
39339000719.0,http://thumbs3.ebaystatic.com/d/l225/m/mZ9r18i35AQB6LviUGFr6_g.jpg,RARE Golden Records TALES OF WELLS FARGO & Lonely Rider 78rpm 1957,225.0,127.0,?,UNLIKELY,0.35180822014808655
1169828010374.0,https://images.gabrielny.com/is/image/GabrielCo/Medium/Gabriel-18k-White-Gold-Marquise--Halo-Engagement-Ring~ER13654M6W84JJ-2.jpg,18k White Gold Marquise  Halo Engagement Ring angle 2,500.0,500.0,?,UNLIKELY,0.3219364583492279
4091614011483.0,https://everydayadmincomau.files.wordpress.com/2017/07/everyday-documents.png?w=196&h=196,Everyday documents,138.0,138.0,?,UNLIKELY,0.3379528522491455
1430291012809.0,https://img1.etsystatic.com/059/0/6800567/il_340x270.761598765_ppem.jpg,"Sterling Silver Feather Necklace, TurquoiseTribal Necklace",340.0,270.0,?,UNLIKELY,0.3499526083469391
25748002708.0,http://img4.wfrcdn.com/lf/45/hash/2127/1683971/1/57%22+Maple+Period+Style+Folding+Poker+Table+Set.jpg,"""57"""" Maple Period Style Folding Poker Table Set""",166.0,166.0,?,UNLIKELY,0.3372860550880432
4105559007299.0,https://compras.cellshop.com.py/863388-home_default/termo-stanley-classic-travel-mug-french-press-10-01855-013--473ml--verde.jpg,Termo Stanley Classic Travel Mug French Press 10-01855-013 (473mL) Verde,250.0,250.0,?,UNLIKELY,0.36442142724990845
4010712005067.0,http://metapolls.net/wp-content/uploads/2013/11/populus-1-nov-2013-150x150.jpg,United Kingdom General Election: 1 Nov 2013 poll,150.0,150.0,?,UNLIKELY,0.33122748136520386
92115000187.0,http://static.collectons.com/images/items/2010/09/23/1285274667.med.jpg,American Coins by Date - Commemorative Coins,180.0,180.0,?,UNLIKELY,0.3229517936706543
4197450010384.0,https://i.pinimg.com/originals/c2/d1/cf/c2d1cf151087c4d6feab81e4309b706f.jpg,Pin By Ashley Canepa On A Younique You Mother Day Wishes Happy Mothers Day Images Happy Mother Day Quotes,720.0,720.0,?,UNLIKELY,0.3249158561229706
1395036027689.0,"https://d3t32hsnjxo7q6.cloudfront.net/i/55ee181a4a7c0c1c043758e925b83481_ra,w158,h184_pa,w158,h184.jpeg",Lundberg Organic Brown Rice Cakes,158.0,184.0,?,UNLIKELY,0.32347607612609863
2175880000261.0,https://media.gettyimages.com/photos/record-dealer-in-wanted-records-in-st-nicholas-market-puts-on-a-vinyl-picture-id492637830?s=612x612,A record dealer in Wanted Records in St Nicholas Market puts on a vinyl record on the shop's turntable on October 14 2015 in Bristol England Although...,612.0,451.0,?,UNLIKELY,0.35069525241851807
2706763024127.0,https://cdn4.vectorstock.com/i/thumb-large/08/78/seamless-halloween-vector-70878.jpg,seamless Halloween vector image,237.0,250.0,?,UNLIKELY,0.3243601620197296
147753004573.0,http://damhyul3s75yv.cloudfront.net/photos/4761/original_Cathay_Pacific_Business_Class_Review-Bed_with_Duvet.jpg,Cathay Pacific Business Class Review,640.0,480.0,?,UNLIKELY,0.30439749360084534
133879002608.0,https://t1.ftcdn.net/jpg/00/63/69/14/400_F_63691405_4DhdxriAfR9AtSLtKSeA538lPRMLixMd.jpg,cd cover design,500.0,422.0,?,UNLIKELY,0.3173673450946808
3096313010347.0,https://cdn.shopify.com/s/files/1/1675/6053/products/wooden-swing-vintage-light-blue-velvet-swing-zuzu-la_230x.jpg?v=1534947210,Wooden Swing Vintage Light Blue Velvet-Swing-BabyUniqueCorn,230.0,230.0,?,UNLIKELY,0.3159375488758087
4089368639.0,http://ecx.images-amazon.com/images/I/51cwfo8lw6L.jpg,Image of When Mockingbirds Sing,326.0,500.0,,UNLIKELY,0.3078615367412567
2622506027086.0,https://cdn.shopify.com/s/files/1/2643/2680/products/RO4492-16675.jpg,Rothco Womens Camo Stretch Tank Top - Pink Camo / S,1500.0,1500.0,?,UNLIKELY,0.35646453499794006
389626009672.0,https://thumbs.dreamstime.com/t/sugarcane-field-blue-sky-44737823.jpg,Sugarcane field Stock Photos,240.0,160.0,?,UNLIKELY,0.3366544842720032
905301009490.0,https://media2.wnyc.org/i/0/350/c/99/photologue/photos/bridle_1.jpg,Tack at Manhattan Saddlery.,524.0,350.0,?,UNLIKELY,0.35232675075531006
2858118001384.0,https://img1.od-cdn.com/ImageType-400/6827-1/CF1/D3B/80/%7BCF1D3B80-089E-4E6C-84B9-DAB2BA433909%7DImg400.jpg,cover image of Culpable o inocente,300.0,400.0,?,UNLIKELY,0.3220345377922058
2800677015064.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Chris_O%27Grady_Bury.jpg/330px-Chris_O%27Grady_Bury.jpg,Chris O'Grady - O'Grady (right) at Bury with teammates Ben Futcher and Glynn Hurst,330.0,248.0,?,UNLIKELY,0.32704633474349976
4132945001157.0,https://media.gettyimages.com/photos/season-1-pictured-david-schwimmer-as-ross-geller-jennifer-aniston-as-picture-id143479394?s=612x612,"Season 1 -- Pictured: David Schwimmer as Ross Geller, Jennifer Aniston as Rachel Green, Courteney Cox as Monica Geller, Matt LeBlanc as Joey...",499.0,612.0,?,UNLIKELY,0.3439600169658661
3190018003489.0,https://images.squarespace-cdn.com/content/v1/50704c5b84aefb9a79a6c336/1438823384698-XZPKGVBQM922HVD0RHNK/ke17ZwdGBToddI8pDm48kBUDAxm-FLUF-OJf9moK1kV7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UT_TXfTUFcrrnRvtinoH4JYxq5g0UB9t65pVePltZrd1IKYY7Qu0iTZQJ-GJ4dsqLQ/image.jpg,The Blue Nose II schooner in Lunenburg.,3264.0,2448.0,?,UNLIKELY,0.3023388385772705
3976742015800.0,https://img.waimaoniu.net/1143/1143-202002251515296522_s.jpg,Professional Outdoor Sports Terry inferior Caminhadas Escalada Homens Socks,300.0,300.0,?,UNLIKELY,0.3040671944618225
3674049006634.0,http://i.bosscdn.com/product/80/59/bc/bb8e728d5e8b3071f70242097f.jpg@4e_220w_220h.src%7Cwatermark=2&text=bWVkaWNhbDAyLnJ1Lmhhbmd5ZXpoYW4uYm9zc2dvby5jb20%3D&t=75&color=I0ZGRkZGRg%3D%3D&size=6&p=9,A-188 Homecare One Crank Nursing Bed,220.0,220.0,?,UNLIKELY,0.3003380298614502
416367006299.0,"http://cdn.vectorstock.com/i/composite/51,42/eco-tree-vector-635142.jpg",Eco tree vector,763.0,1080.0,?,UNLIKELY,0.301908403635025
6755053637.0,http://cdn.s7.disneystore.com/is/image/DisneyShopping/6172048380018?$merclistlarge$,Spider-Man Spider Cycle Play Set,245.0,245.0,?,UNLIKELY,0.35892918705940247
2230721026792.0,https://i.ebayimg.com/thumbs/images/g/ib4AAOSwVRtaXMeq/s-l225.jpg,Openbox V9S Digital Full HD WITH 12 MONTHS IPTV JUST PLUG AND PLAY,225.0,225.0,?,UNLIKELY,0.3571305274963379
2575414000845.0,https://softwarecoupons.com/wp-content/uploads/coupons/WonderFox-DVD-Ripper-Pro_Coupon_6909525.png,WonderFox DVD Ripper Pro Coupon,151.0,200.0,?,UNLIKELY,0.34869512915611267
944448001503.0,https://cdn-images.bloodhorse.com/i/bloodhorse-images/2015/04/6c5a6444d6e748dab1fe6bf8f3ba1a40.jpg?preset=thumbnail,Jockey Club Sets Up Injury Reporting Website,140.0,100.0,?,UNLIKELY,0.34002751111984253
1157760001579.0,http://cdn02.cdn.justjared.com/wp-content/uploads/2014/01/jaime-alfred/jaime-king-kyle-newman-west-hollywood-lunch-date-01.jpg,jaime king kyle newman west hollywood lunch date 013023040,838.0,1222.0,?,UNSURE,0.30254852771759033
1928049003842.0,https://cdn.vectorstock.com/i/thumbs/39/81/tennis-player-cartoon-vector-1303981.jpg,tennis player cartoon vector image,112.0,118.0,?,UNLIKELY,0.3563917875289917
2931988017595.0,http://8b1ba24e0a6dad815374-25740e849209231f1259cdc5ca37d9e2.r54.cf2.rackcdn.com/b-br-hf_400_251_95_c1.jpg,"SURFERS' HALL OF FAME WELCOMES BEN AIPA, HERBIE FLETCHER & BRETT SIMPSON",400.0,251.0,?,UNLIKELY,0.3258156478404999
1835522000827.0,https://i12.dlrwebservice.com/s3/img.rv/1999/i/2180257/o/1_1999_2180257_50561314.jpg;maxwidth=250;maxheight=185;mode=crop,"Used 2016  Heartland RV Torque T30 by Heartland RV from Lazydays in Seffner, FL",250.0,185.0,?,UNLIKELY,0.35292232036590576
182585003028.0,http://c3.cduniverse.ws/resized/144x205/books/511/7998511.jpg,Warren Buffett's Management Secrets - Proven Tools for Personal and Business Success,144.0,171.0,?,UNLIKELY,0.3996388614177704
2235926041666.0,https://4.bp.blogspot.com/-FH6EnxFvefQ/WpQqWk7UmFI/AAAAAAAAy2M/MRY3yAIU66obLLO4QfS9XsPOEHrvA3CwQCLcBGAs/s800/Hong%2BKong%2BBudget%2BTravel%2BGuide%2BBlog%2Bwith%2BItinerary%2B2018.jpg,Hong Kong Travel Guide with DIY Itinerary Budget,800.0,510.0,?,UNLIKELY,0.3869340419769287
4008663008900.0,https://cdn.shopify.com/s/files/1/0432/0198/6712/products/3_ab75c228-6155-40be-bb8c-2dee1044d65c_300x300.jpg?v=1594199920,Ultimate Leg Slimming Patch,300.0,300.0,?,UNLIKELY,0.3282485902309418
1110721023259.0,https://www.rustyzipper.com/pics/321469.jpg,1990's Mens Racing Jacket,240.0,320.0,?,UNLIKELY,0.3123573958873749
1472837001948.0,https://www.picclickimg.com/d/l400/pict/231436872904_/iSCAN-1050DPI-Portable-Handheld-Wireless-WIFI-Scanner-A4.jpg,iSCAN 1050DPI Portable Handheld Wireless WIFI Scanner A4 Book Document Handyscan,400.0,400.0,?,UNLIKELY,0.30956611037254333
3602297019340.0,https://cdn.shopify.com/s/files/1/0002/6342/1963/products/Screen_Shot_2018-08-01_at_21.15.06.png?v=1533173610,Teardrop Fingerprint Necklace,504.0,319.0,?,UNLIKELY,0.309126615524292
1442865006550.0,http://www.bathroomticker.com/images/contemporary-glass-vanity-combo-set-with-shelves3.jpg,Contemporary Glass Vanity Combo SET With Shelves,400.0,600.0,?,UNLIKELY,0.33212074637413025
35763006172.0,http://rlv.zcache.com/vintage_flowers_in_bold_colors_orange_and_pink_case-r1918f445acd94e99bebeb8ad5bc0bf16_ftd2x_8byvr_152.jpg,"Vintage Flowers in Bold Colors, Orange and Pink Kindle Folio Cases",152.0,152.0,?,UNLIKELY,0.3155151903629303
245620001002.0,http://rlv.zcache.com/geraniums_pelargonium_flowers_letterhead-rd0e640652a19438892b6b4bb81200b7c_vg63g_8byvr_324.jpg,Geraniums. Pelargonium flowers. Personalized Letterhead,324.0,324.0,?,UNLIKELY,0.31891167163848877
236599005614.0,https://upload.wikimedia.org/wikipedia/commons/e/e2/Washington_Avenue_Greenville.jpg,File:Washington Avenue Greenville.jpg,741.0,456.0,?,UNLIKELY,0.364761084318161
3422226018187.0,https://s3.amazonaws.com/cdn.vermontchristmasco.com/images/thumb/vc1127e.jpg,Puppies' Holiday Ride Jigsaw Puzzle,176.0,120.0,?,UNLIKELY,0.34951043128967285
4182864013360.0,"https://london.bridestory.com/images/c_thumb,dpr_1.0,f_auto,fl_progressive,h_150,pg_1,q_80,w_220/v1/assets/c3453c56c7613db9252bfec07bb5d64c7706dae4/bali-wedding-assistant_intimate-private-villa-wedding.jpg",Intimate Private Villa Wedding by Bali Wedding Assistant,220.0,150.0,?,UNLIKELY,0.3363550305366516
566888006938.0,http://ec1.images-amazon.com/images/P/B000P6R6U6._AA252_SCL_.jpg,Blinded By Faith: Imperial Collapse - Live in Quebec City,354.0,500.0,?,UNLIKELY,0.3679797947406769
3475970006164.0,https://media.cardgame-club.it/catalog/product/cache/1/small_image/300x375/9df78eab33525d08d6e5fb8d27136e95/1/6/16-3658.jpg,Magic L'Adunanza Duel Deck: Cavalieri vs. Draghi,300.0,375.0,?,UNLIKELY,0.34582948684692383
3320426018318.0,https://bestdoubles.files.wordpress.com/2016/12/stta-244-with-pm-data.png?w=468&h=354,"It's true – a picture is worth a thousand words! Simbad's proper motion data is at the bottom of the image in the columns labeled PMRA and PMDEC, and the super-imposed arrows on the individual stars are proportional to that data. Aladin image with Simbad data and additional labels, click to enlarge.",467.0,353.0,?,UNLIKELY,0.310520738363266
1282009010999.0,https://cdn.shopify.com/s/files/1/1456/0366/products/alain2_1024x1024.jpg?v=1479149584,Alain Neffe ‎– An Introduction Into The Insane World Of Alain Neffe LP - AguirreRecords,543.0,549.0,?,UNLIKELY,0.3956010639667511
4154203009080.0,https://cdn.shopify.com/s/files/1/0850/4296/products/The_Tan_Music_Note_Pattern_Apple_iPhone_5-5s_LifeProof_Nuud_Case_Skin_Set_130x.png?v=1571438785,The Tan Music Note Pattern Apple iPhone 5-5s LifeProof Nuud Case Skin Set,130.0,122.0,?,UNLIKELY,0.3227604925632477
1522904013957.0,https://img1.etsystatic.com/113/0/11844206/il_340x270.1105020105_tre9.jpg,"""The Beatles Record ,""""SECOND ALBUM""""1964 - She loves you, Vintage Beatles Lp Vinyl, original vinyl record,Vintage Vinyl Record Album""",340.0,270.0,?,UNLIKELY,0.37455621361732483
1794744013033.0,https://i.ytimg.com/vi/nNbTW0lhR1Y/mqdefault.jpg,Watch Imogen Heap Wait It Out video,320.0,180.0,?,UNLIKELY,0.35182884335517883
28368009944.0,https://c808505.ssl.cf2.rackcdn.com/9038_ceb676d8d62e061f703e2ffb9e1816288895f434_original_x_323_1326928986.jpg,(1 CFL) Wall Lantern - Old Bronze / Satin White Glass - Nuvo Lighting 60-2205,323.0,323.0,?,UNLIKELY,0.33547940850257874
1406883015477.0,https://i.pinimg.com/236x/e1/df/bd/e1dfbd908c4cd9748020208da9fab030.jpg,Tripod mounted kettle outside Fossebrekke farmhouse.,236.0,355.0,?,UNLIKELY,0.3437090814113617
3645781000491.0,https://meteor.stullercloud.com/das/71676307?obj=metals&obj.recipe=white&$250$,Halo-Style Bezel-Set Engagement Ring,250.0,250.0,?,UNLIKELY,0.31051382422447205
766293000538.0,http://img0.thejournal.ie/article/2000539/river?version=2000611&width=230,Everyone adores First Dates as much as you. Here's why…,230.0,150.0,?,UNLIKELY,0.31121066212654114
2106715008161.0,https://images.gr-assets.com/books/1431937188m/74045.jpg,Dangerous Games (Riley Jenson Guardian #4),93.0,160.0,?,UNLIKELY,0.3323989808559418
3122202002546.0,https://image.jimcdn.com/app/cms/image/transf/dimension=1920x1024:format=jpg/path/s437c230689984e94/image/ic8fd5c110c53d79e/version/1557335920/bathroom-floor-with-a-tiled-heat-register-in-white-tile.jpg,Bathroom Floor With A Tiled Heat Register In White Tile Jpg,1820.0,1024.0,?,UNLIKELY,0.34033986926078796
2947766002785.0,https://mosaic03.ztat.net/vgs/media/packshot/catalog-sm/AD/54/2A/2Z/5A/11/AD542A2Z5-A11@6.jpg,X 18.4 FG - Chaussures de foot à crampons - footwear white/solar yellow,303.0,437.0,?,UNLIKELY,0.36636218428611755
1026796016618.0,http://es.zooverresources.com/images/PH210305L1W140H140RT2/Super-8-Swift-Current.jpg,Hotel: Super 8 Swift Current,140.0,140.0,?,UNLIKELY,0.33518052101135254
4143659008824.0,https://beyondfinancials.co.nz/wp-content/uploads/2019/05/Beyond-Financials_What-Is-A-Virtual-CFO-300x184.jpg,Beyond Financials_What Is A Virtual CFO,300.0,184.0,?,UNSURE,0.3365975022315979
73217002841.0,http://rlv.zcache.com/kokopelli_with_sun_southwest_template_mug-r8a7c79daa6104e24a4d516bdda1fc782_x7jgr_8byvr_324.jpg,Kokopelli with Sun Southwest Template Mug,324.0,324.0,?,UNLIKELY,0.36349302530288696
3388618002435.0,https://cdn.shopify.com/s/files/1/0055/3091/0754/products/L4.309.5.57.7_300x.jpg?v=1575439261,Elegant Collection Diamond Automatic 26mm,300.0,300.0,?,UNLIKELY,0.3067057430744171
2883536020180.0,https://4.bp.blogspot.com/-cKup4waHNNc/UsQrlDmCUNI/AAAAAAAAGzs/F9hpWcZb9qg/s400/The+Inheritors+(The+Heirs).jpg,"The Inheritors, aka The Heirs, Collage, TV Series",388.0,329.0,?,UNLIKELY,0.33203116059303284
2774885003584.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKwoi698sloj-lKx_g8bXvpOWJZ5kLzMmvaGNFDhkYR93FatwXbw,electric fan wiring diagram wiring diagrams Fan Motor Wiring Diagram automotive electric fans gtsparkplugs and radiator fan wiring cool diagram for,298.0,169.0,?,UNLIKELY,0.31719082593917847
3591926000077.0,https://d3bo0mk5kk7egf.cloudfront.net/imgstore/ElementGalleryItems/events/Fullsize/Mickeys-Not-So-Scary-Halloween-Party_Full_33287.jpg?width=2280&quality=60&encoder=freeimage&progressive=true,Magic Kingdom's fall Halloween decorations 2018,2560.0,1710.0,?,UNLIKELY,0.3115071654319763
4266856030238.0,https://static.artfire.com/uploads/mfs/items/ed/19/large/ed19559a3341a087bf7b1d79c4955f156b511ae76c725bca5b1478f70b9389eb.jpg,Twin Baby Boys Hats Boy Twins Hat Beanie Newborn 2 Beanies Blue Green,344.0,350.0,?,UNLIKELY,0.33141738176345825
2977775012090.0,http://shehairy.com/imgs/66/276_her_blowjob_nude.jpg,Older woman Josette Lynn gives her son's friend a blowjob in the nude,300.0,400.0,?,UNSURE,0.3057575821876526
3352368001634.0,https://az96929.vo.msecnd.net/img/01581/inventory/RN20204/large/2019-ford-f-150-regular-pickup-11.jpg?573213287,"2019 F-150 Regular Cab 4x2, Pickup #RN20204 - photo 11",640.0,427.0,?,UNLIKELY,0.31833919882774353
1464130003373.0,http://image.musinsa.com/images/goods_img/20170621/580728/580728_1_125.jpg,룩캐스트(LOOKAST) BEIGE LINEN SHORTSLEEVE DRESS,125.0,125.0,?,UNLIKELY,0.33534684777259827
2223046002790.0,https://farm5.static.flickr.com/4474/37826297556_675aa54629_b.jpg,SURLY Karate Monkey PPL Dropper 4,1024.0,768.0,?,UNLIKELY,0.3080613613128662
84558009128.0,http://media2.onsugar.com/files/2012/12/50/0/192/1922398/e34454a0ae0bebbb_FFN_Spears_B_FF1FF5_121512_50971238.large/i/Britney-Spears-Stops-Starbucks-Her-Sons-LA.jpg,Brit and Her Boys Prep For Jason's Birthday With a Starbucks Stop,127.0,160.0,?,UNLIKELY,0.30120784044265747
1731443008626.0,https://www.imaginepaolo.com/wp-content/uploads/2010/07/tileable-patterns-150x150.png,"Tileables, Pattern Gratuiti per Photoshop",150.0,150.0,?,UNLIKELY,0.33474618196487427
11268005679.0,http://static.seekingalpha.com/uploads/2010/3/9/saupload_prto_thumb1.png,prto CONTRARIAN SIGN? PORTFOLIO MANAGERS ARE GETTING VERY BULLISH,480.0,353.0,?,UNLIKELY,0.3253233730792999
3157499002329.0,https://brayerdesign.co.uk/wp-content/uploads/Brayer-Design-Nunan12-1-300x191.jpg,Pantry cupboard for Esher Kitchen design. Dark blue black exterior with light oak interior. Exterior finish - Railings by Farrow & Ball,300.0,191.0,?,UNLIKELY,0.3290637135505676
928391003400.0,https://hitparade.ch/cdimag/iron_maiden-flight_666_a.jpg,Cover Iron Maiden - Flight 666,200.0,200.0,?,UNLIKELY,0.34842684864997864
180564007958.0,https://us.123rf.com/450wm/vasvas/vasvas1201/vasvas120100147/12008629-beautiful-background-with-tree-branch-and-hearts-valentine-illustration.jpg,"Beautiful background with tree branch and hearts,Valentine illustration",450.0,353.0,?,UNLIKELY,0.37498193979263306
2522483007667.0,https://static.mensup.fr/photos/142356/carre-the-witcher-3-wild-hunt-toutes-les-photos-officielles-du-jeu.jpg,The Witcher 3 : Wild Hunt - toutes les photos officielles du jeu,500.0,500.0,?,UNLIKELY,0.3015788495540619
2691301003048.0,https://funlearningforkids.com/wp-content/uploads/2016/10/Pumpkin-Activities-for-Preschoolers-Pin.jpg,Pumpkin activities for preschoolers. Learn with pumpkins this fall!,600.0,900.0,?,UNLIKELY,0.40035152435302734
2671971013241.0,https://www.gligaviolins.com/photos/C6066violin4_4gems2Ant_.jpg,Antiqued 4/4 Student \'GEMS 2\' Violin on sale,325.0,463.0,?,UNLIKELY,0.3296348452568054
2521175014650.0,https://ih1.redbubble.net/image.5941494.2196/tb%2C425x420%2Csmall-c%2C0%2C15%2C0%2C0-pad%2C210x230%2Cf8f8f8.lite-1.jpg,Govetts Leap # 2 Tote Bag,210.0,230.0,?,UNLIKELY,0.3487931787967682
50669005314.0,http://s7d5.scene7.com/is/image/wasserstrom/327122?defaultImage=noimage_wasserstrom&wid=227&hei=227&fmt=jpg,Vollrath® 5282311 Light Green Half Size 18-Compartment Glass Rack,227.0,227.0,?,UNLIKELY,0.34789299964904785
1780302020917.0,https://qisforquandie.files.wordpress.com/2015/04/green-books.jpg?w=760,green books,560.0,380.0,?,UNLIKELY,0.30000463128089905
2813287022279.0,https://cdn.shopify.com/s/files/1/2698/1188/products/251a8a42c087386f33d07ca7d1e9a761_150x150.png?v=1519213848,Pixel Luna Floor Lamp,150.0,150.0,?,UNLIKELY,0.3660638928413391
204845005766.0,https://img.jpcycles.com/product/102-621_A.jpg,Michelin S1 130/70-10 Front/Rear Tire,112.0,200.0,?,UNLIKELY,0.3251768946647644
10271009099.0,http://thumbs3.ebaystatic.com/pict/3211122413104040_1.jpg,I HEART BIG TIME RUSH BRACELET WRISTBAND LOVE BTR,140.0,140.0,?,UNLIKELY,0.3517851233482361
3238583029317.0,https://www.specsserver.com/cache/FRCTTPLBCSSM.JPG?width=220&height=220&ccid=x67b18548,57001 Reclining Sectional,220.0,220.0,?,UNLIKELY,0.34065374732017517
2256312013877.0,https://i.pinimg.com/236x/79/1c/ab/791cab1ef43396871ca3a357e3c1acbd--swimming-pigs-delicious-cake-recipes.jpg,Fondant pigs cake topper. Fondant animals. by SugarDecorByLetty,236.0,200.0,?,UNLIKELY,0.3059625029563904
